"MovieID","no_ratings","avg_ratings","Title","Action","Adventure","Animation","Children's","Comedy","Crime","Documentary","Drama","Fantasy","Film-Noir","Horror","Musical","Mystery","Romance","Sci-Fi","Thriller","War","Western"
1906,32,3.21875,"Mr. Jealousy (1997)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1907,490,3.74285714285714,"Mulan (1998)",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1908,1,3,"Resurrection Man (1998)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1909,996,3.4929718875502,"X-Files: Fight the Future, The (1998)",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
1910,41,3.75609756097561,"I Went Down (1997)",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1911,527,2.92979127134725,"Doctor Dolittle (1998)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1912,908,3.79735682819383,"Out of Sight (1998)",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1913,167,3.82634730538922,"Picnic at Hanging Rock (1975)",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1914,372,3.80913978494624,"Smoke Signals (1998)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1915,1,4,"Voyage to the Beginning of the World (1997)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1916,354,3.50564971751412,"Buffalo 66 (1998)",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1917,1110,3.19189189189189,"Armageddon (1998)",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1918,669,3.14050822122571,"Lethal Weapon 4 (1998)",1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1919,116,3.17241379310345,"Madeline (1998)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1920,364,2.81043956043956,"Small Soldiers (1998)",0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1921,613,3.79119086460033,"Pi (1998)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1922,52,3.42307692307692,"Whatever (1998)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1923,1371,3.90444930707513,"There's Something About Mary (1998)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1924,249,2.63453815261044,"Plan 9 from Outer Space (1958)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1925,45,3.88888888888889,"Wings (1927)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1926,32,3.1875,"Broadway Melody, The (1929)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1927,268,4.19402985074627,"All Quiet on the Western Front (1930)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1928,29,3.37931034482759,"Cimarron (1931)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1929,84,3.78571428571429,"Grand Hotel (1932)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1930,5,3,"Cavalcade (1933)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1931,225,4.03111111111111,"Mutiny on the Bounty (1935)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1932,36,3.27777777777778,"Great Ziegfeld, The (1936)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1933,21,3.38095238095238,"Life of Émile Zola, The (1937)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1934,77,4.01298701298701,"You Can't Take It With You (1938)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1935,107,4.02803738317757,"How Green Was My Valley (1941)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1936,82,3.8780487804878,"Mrs. Miniver (1942)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1937,63,3.73015873015873,"Going My Way (1944)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1938,122,3.90983606557377,"Lost Weekend, The (1945)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1939,236,4.1228813559322,"Best Years of Our Lives, The (1946)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1940,91,3.89010989010989,"Gentleman's Agreement (1947)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1941,113,3.80530973451327,"Hamlet (1948)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1942,119,4.03361344537815,"All the King's Men (1949)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1943,61,3.27868852459016,"Greatest Show on Earth, The (1952)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1944,364,4.09615384615385,"From Here to Eternity (1953)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1945,519,4.26974951830443,"On the Waterfront (1954)",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1946,205,3.97560975609756,"Marty (1955)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1947,761,4.05781865965834,"West Side Story (1961)",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1948,198,3.85858585858586,"Tom Jones (1963)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1949,219,4.23287671232877,"Man for All Seasons, A (1966)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1950,348,4.12931034482759,"In the Heat of the Night (1967)",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1951,213,3.69483568075117,"Oliver! (1968)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1952,663,4.1131221719457,"Midnight Cowboy (1969)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1953,861,4.09872241579559,"French Connection, The (1971)",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1954,1129,3.94331266607617,"Rocky (1976)",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1955,452,3.79646017699115,"Kramer Vs. Kramer (1979)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1956,507,3.99013806706114,"Ordinary People (1980)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1957,634,3.79652996845426,"Chariots of Fire (1981)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1958,530,3.60754716981132,"Terms of Endearment (1983)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1959,626,3.65335463258786,"Out of Africa (1985)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1960,636,3.97641509433962,"Last Emperor, The (1987)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1961,1330,4.05338345864662,"Rain Man (1988)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1962,652,3.87730061349693,"Driving Miss Daisy (1989)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1963,252,4.0515873015873,"Take the Money and Run (1969)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,302,3.80794701986755,"Klute (1971)",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1965,751,3.68308921438083,"Repo Man (1984)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1966,198,3.64646464646465,"Metropolitan (1990)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1967,554,3.63718411552347,"Labyrinth (1986)",0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1968,1539,3.87979207277453,"Breakfast Club, The (1985)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1969,274,2.32116788321168,"Nightmare on Elm Street Part 2: Freddy's Revenge, A (1985)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1970,268,2.64179104477612,"Nightmare on Elm Street 3: Dream Warriors, A (1987)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1971,242,2.2396694214876,"Nightmare on Elm Street 4: The Dream Master, A (1988)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1972,200,1.995,"Nightmare on Elm Street 5: The Dream Child, A (1989)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1973,215,2.18139534883721,"Freddy's Dead: The Final Nightmare (1991)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1974,317,3.0410094637224,"Friday the 13th (1980)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1975,171,2.42690058479532,"Friday the 13th Part 2 (1981)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1976,199,1.97989949748744,"Friday the 13th Part 3: 3D (1982)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1977,169,2.17751479289941,"Friday the 13th: The Final Chapter (1984)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1978,114,2.07894736842105,"Friday the 13th Part V: A New Beginning (1985)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1979,112,2.17857142857143,"Friday the 13th Part VI: Jason Lives (1986)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1980,91,2.15384615384615,"Friday the 13th Part VII: The New Blood (1988)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1981,99,1.83838383838384,"Friday the 13th Part VIII: Jason Takes Manhattan (1989)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1982,506,3.71343873517787,"Halloween (1978)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1983,195,2.75384615384615,"Halloween II (1981)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1984,105,2.0952380952381,"Halloween III: Season of the Witch (1983)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1985,129,2.41085271317829,"Halloween 4: The Return of Michael Myers (1988)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1986,127,2.1259842519685,"Halloween 5: The Revenge of Michael Myers (1989)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1987,91,2.32967032967033,"Prom Night (1980)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1988,51,2.09803921568627,"Hello Mary Lou: Prom Night II (1987)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1989,15,1.46666666666667,"Prom Night III: The Last Kiss (1989)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1990,16,1.6875,"Prom Night IV: Deliver Us From Evil (1992)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1991,239,2.70292887029289,"Child's Play (1988)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1992,133,2.11278195488722,"Child's Play 2 (1990)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1993,97,1.89690721649485,"Child's Play 3 (1992)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1994,795,3.68427672955975,"Poltergeist (1982)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1995,182,2.42307692307692,"Poltergeist II: The Other Side (1986)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1996,112,1.83035714285714,"Poltergeist III (1988)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1997,885,3.95593220338983,"Exorcist, The (1973)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1998,113,1.76991150442478,"Exorcist II: The Heretic (1977)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1999,127,2.74803149606299,"Exorcist III, The (1990)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,1627,3.88690842040565,"Lethal Weapon (1987)",1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
2001,1011,3.54500494559842,"Lethal Weapon 2 (1989)",1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
2002,802,3.25436408977556,"Lethal Weapon 3 (1992)",1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
2003,776,3.2680412371134,"Gremlins (1984)",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2004,372,2.51344086021505,"Gremlins 2: The New Batch (1990)",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2005,716,3.49720670391061,"Goonies, The (1985)",0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2006,983,3.56154628687691,"Mask of Zorro, The (1998)",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007,65,2.67692307692308,"Polish Wedding (1998)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,15,2.53333333333333,"This World, Then the Fireworks (1996)",0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2009,422,3.51895734597156,"Soylent Green (1973)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2010,388,4.08247422680412,"Metropolis (1926)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011,1158,3.34369602763385,"Back to the Future Part II (1989)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,1148,3.24216027874564,"Back to the Future Part III (1990)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2013,622,3.45498392282958,"Poseidon Adventure, The (1972)",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,180,3.17777777777778,"Freaky Friday (1977)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,380,3.45263157894737,"Absent Minded Professor, The (1961)",0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2016,109,2.6605504587156,"Apple Dumpling Gang Rides Again, The (1979)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,162,2.98765432098765,"Babes in Toyland (1961)",0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2018,589,3.73853989813243,"Bambi (1942)",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,628,4.56050955414013,"Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954)",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020,773,3.97153945666235,"Dangerous Liaisons (1988)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2021,789,3.35614702154626,"Dune (1984)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2022,254,3.53149606299213,"Last Temptation of Christ, The (1988)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023,774,3.34496124031008,"Godfather: Part III, The (1990)",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2024,148,3.31756756756757,"Rapture, The (1991)",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2025,221,3.34389140271493,"Lolita (1997)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2026,161,2.68944099378882,"Disturbing Behavior (1998)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2027,129,2.44961240310078,"Mafia! (1998)",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2028,2653,4.33735393893705,"Saving Private Ryan (1998)",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2029,76,3.67105263157895,"Billy's Hollywood Screen Kiss (1997)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2031,37,3.02702702702703,"$1,000,000 Duck (1971)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2032,40,2.925,"Barefoot Executive, The (1971)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2033,200,3.165,"Black Cauldron, The (1985)",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2034,295,2.7728813559322,"Black Hole, The (1979)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2035,57,3.10526315789474,"Blackbeard's Ghost (1968)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2036,96,2.21875,"Blank Check (1994)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2037,54,3.53703703703704,"Candleshoe (1977)",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2038,198,2.9040404040404,"Cat from Outer Space, The (1978)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2039,1,1,"Cheetah (1989)",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040,128,2.9453125,"Computer Wore Tennis Shoes, The (1970)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2041,145,2.66896551724138,"Condorman (1981)",1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2042,193,2.63212435233161,"D2: The Mighty Ducks (1994)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2043,158,3.27215189873418,"Darby O'Gill and the Little People (1959)",0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2044,52,2.53846153846154,"Devil and Max Devlin, The (1981)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2045,55,3.45454545454545,"Far Off Place, A (1993)",0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2046,536,3.46641791044776,"Flight of the Navigator (1986)",0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2047,22,3.18181818181818,"Gnome-Mobile, The (1967)",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048,131,3.49618320610687,"Great Mouse Detective, The (1986)",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2049,37,3.32432432432432,"Happiest Millionaire, The (1967)",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2050,104,2.53846153846154,"Herbie Goes Bananas (1980)",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2051,101,2.55445544554455,"Herbie Goes to Monte Carlo (1977)",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2052,183,2.86885245901639,"Hocus Pocus (1993)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2053,381,2.25721784776903,"Honey, I Blew Up the Kid (1992)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2054,1045,2.93301435406699,"Honey, I Shrunk the Kids (1989)",0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2055,42,2.83333333333333,"Hot Lead and Cold Feet (1978)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2056,18,3.5,"In Search of the Castaways (1962)",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2057,91,3.34065934065934,"Incredible Journey, The (1963)",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2058,799,3.60826032540676,"Negotiator, The (1998)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2059,268,3.28358208955224,"Parent Trap, The (1998)",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2060,183,2.99453551912568,"BASEketball (1998)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,7,3.57142857142857,"Full Tilt Boogie (1997)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2062,70,3.2,"Governess, The (1998)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2063,8,2.5,"Seventh Heaven (Le Septième ciel) (1997)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2064,798,4.07393483709273,"Roger & Me (1989)",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2065,479,3.59916492693111,"Purple Rose of Cairo, The (1985)",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2066,106,4.15094339622642,"Out of the Past (1947)",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2067,564,4.06560283687943,"Doctor Zhivago (1965)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
2068,128,3.8828125,"Fanny and Alexander (1982)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2069,140,3.78571428571429,"Trip to Bountiful, The (1985)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2070,264,3.90530303030303,"Tender Mercies (1983)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2071,171,3.92982456140351,"And the Band Played On (1993)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2072,303,2.91089108910891,"'burbs, The (1989)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2073,66,3.66666666666667,"Fandango (1985)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2074,21,3.52380952380952,"Night Porter, The (Il Portiere di notte) (1974)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2075,81,3.74074074074074,"Mephisto (1981)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2076,654,3.76299694189602,"Blue Velvet (1986)",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2077,154,3.49350649350649,"Journey of Natty Gann, The (1985)",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2078,664,3.81626506024096,"Jungle Book, The (1967)",0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2079,14,3.57142857142857,"Kidnapped (1960)",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2080,864,3.80439814814815,"Lady and the Tramp (1955)",0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
2081,1035,3.75652173913043,"Little Mermaid, The (1989)",0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
2082,361,2.88642659279778,"Mighty Ducks, The (1992)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2083,262,3.60687022900763,"Muppet Christmas Carol, The (1992)",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2084,93,3.12903225806452,"Newsies (1992)",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2085,565,3.59646017699115,"101 Dalmatians (1961)",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086,29,3.55172413793103,"One Magic Christmas (1985)",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2087,594,3.65993265993266,"Peter Pan (1953)",0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2088,471,2.59447983014862,"Popeye (1980)",0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2089,239,3.19665271966527,"Rescuers Down Under, The (1990)",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,249,3.47389558232932,"Rescuers, The (1977)",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2091,186,2.8494623655914,"Return from Witch Mountain (1978)",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2092,163,2.43558282208589,"Return of Jafar, The (1993)",0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2093,276,2.85144927536232,"Return to Oz (1985)",0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2094,736,3.10869565217391,"Rocketeer, The (1991)",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2095,113,2.97345132743363,"Shaggy D.A., The (1976)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,511,3.71037181996086,"Sleeping Beauty (1959)",0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2097,213,3.48826291079812,"Something Wicked This Way Comes (1983)",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2098,76,3.14473684210526,"Son of Flubber (1963)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2099,221,3.60180995475113,"Song of the South (1946)",0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2100,1163,3.43078245915735,"Splash (1984)",0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2101,15,3.53333333333333,"Squanto: A Warrior's Tale (1994)",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2102,197,3.38578680203046,"Steamboat Willie (1940)",0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2103,37,3.08108108108108,"Tall Tale (1994)",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2104,53,3.33962264150943,"Tex (1982)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2105,970,3.35567010309278,"Tron (1982)",1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2106,185,3.2972972972973,"Swing Kids (1993)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2107,199,2.68844221105528,"Halloween: H20 (1998)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2108,825,3.70666666666667,"L.A. Story (1991)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2109,573,3.7434554973822,"Jerk, The (1979)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2110,367,3.26430517711172,"Dead Men Don't Wear Plaid (1982)",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
2111,312,3.2275641025641,"Man with Two Brains, The (1983)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2112,346,3.48843930635838,"Grand Canyon (1991)",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2113,79,2.15189873417722,"Graveyard Shift (1990)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2114,256,3.6875,"Outsiders, The (1983)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2115,1127,3.67613132209405,"Indiana Jones and the Temple of Doom (1984)",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2116,438,3.33333333333333,"Lord of the Rings, The (1978)",0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2117,278,3.71942446043165,"Nineteen Eighty-Four (1984)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2118,363,3.70247933884298,"Dead Zone, The (1983)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2119,147,2.27210884353741,"Maximum Overdrive (1986)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2120,242,2.94214876033058,"Needful Things (1993)",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2121,245,2.73061224489796,"Cujo (1983)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2122,233,2.44635193133047,"Children of the Corn (1984)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2123,215,2.86976744186047,"All Dogs Go to Heaven (1989)",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
